eschew,-0.17
estranged,-0.11
evade,-0.2
evasion,-0.14
evasive,-0.14
evil,-0.25
evildoer,-0.12
evils,-0.2
eviscerate,-0.1
exacerbate,-0.1
exagerate,-0.11
exagerated,-0.1
exagerates,-0.1
exaggerate,-0.1
exaggeration,-0.08
exasperate,-0.1
exasperated,-0.09
exasperating,-0.08
exasperatingly,-0.07
exasperation,-0.08
excessive,-0.11
excessively,-0.09
exclusion,-0.11
excoriate,-0.11
excruciating,-0.08
excruciatingly,-0.07
excuse,-0.17
excuses,-0.14
execrate,-0.12
exhaust,-0.14
exhausted,-0.11
exhaustion,-0.1
exhausts,-0.12
exhorbitant,-0.09
exhort,-0.17
exile,-0.2
exorbitant,-0.1
exorbitantance,-0.07
exorbitantly,-0.08
expel,-0.2
expensive,-0.11
expire,-0.17
expired,-0.14
explode,-0.14
exploit,-0.14
exploitation,-0.08
explosive,-0.11
expropriate,-0.09
expropriation,-0.08
expulse,-0.14
expunge,-0.14
exterminate,-0.09
extermination,-0.08
extinguish,-0.1
extort,-0.17
extortion,-0.11
extraneous,-0.1
extravagance,-0.08
extravagant,-0.09
extravagantly,-0.08
extremism,-0.11
extremist,-0.11
extremists,-0.1
eyesore,-0.14
f**k,0.0
fabricate,-0.11
fabrication,-0.09
facetious,-0.11
facetiously,-0.09
fail,-0.25
failed,-0.17
failing,-0.14
fails,-0.2
failure,-0.14
failures,-0.12
faint,-0.2
fainthearted,-0.08
faithless,-0.11
fake,-0.25
fall,-0.25
fallacies,-0.11
fallacious,-0.1
fallaciously,-0.08
fallaciousness,-0.07
fallacy,-0.14
fallen,-0.17
falling,-0.14
fallout,-0.14
falls,-0.2
false,-0.2
falsehood,-0.11
falsely,-0.14
falsify,-0.14
falter,-0.17
faltered,-0.12
famine,-0.17
famished,-0.12
fanatic,-0.14
fanatical,-0.11
fanatically,-0.09
fanaticism,-0.1
fanatics,-0.12
fanciful,-0.12
far-fetched,0.0
farce,-0.2
farcical,-0.12
farcical-yet-provocative,-0.08
farcically,-0.1
farfetched,-0.1
fascism,-0.14
fascist,-0.14
fastidious,-0.1
fastidiously,-0.08
fastuous,-0.12
fat,-0.33
fat-cat,-0.14
fat-cats,-0.12
fatal,-0.2
fatalistic,-0.1
fatalistically,-0.07
fatally,-0.14
fatcat,-0.17
fatcats,-0.14
fateful,-0.14
fatefully,-0.11
fathomless,-0.1
fatigue,-0.14
fatigued,-0.12
fatique,-0.14
fatty,-0.2
fatuity,-0.14
fatuous,-0.14
fatuously,-0.11
fault,-0.2
faults,-0.17
faulty,-0.17
fawningly,-0.11
faze,-0.25
fear,-0.25
fearful,-0.14
fearfully,-0.11
fears,-0.2
fearsome,-0.12
feckless,-0.12
feeble,-0.17
feeblely,-0.12
feebleminded,-0.08
feign,-0.2
feint,-0.2
fell,-0.25
felon,-0.2
felonious,-0.11
ferociously,-0.09
ferocity,-0.12
fetid,-0.2
fever,-0.2
feverish,-0.12
fevers,-0.17
fiasco,-0.17
fib,-0.33
fibber,-0.17
fickle,-0.17
fiction,-0.14
fictional,-0.11
fictitious,-0.1
fidget,-0.17
fidgety,-0.14
fiend,-0.2
fiendish,-0.12
fierce,-0.17
figurehead,-0.1
filth,-0.2
filthy,-0.17
finagle,-0.14
finicky,-0.14
fissures,0.0
fist,-0.25
flabbergast,-0.09
flabbergasted,-0.08
flagging,-0.12
flagrant,-0.12
flagrantly,-0.1
flair,-0.2
flairs,-0.17
flak,-0.25
flake,-0.2
flakey,-0.17
flakieness,-0.1
flaking,-0.14
flaky,-0.2
flare,-0.2
flares,-0.17
flareup,-0.14
flareups,-0.12
flat-out,0.0
flaunt,-0.17
flaw,-0.25
flawed,-0.17
flaws,-0.2
flee,-0.25
fleed,-0.2
fleeing,-0.14
fleer,-0.2
flees,-0.2
fleeting,-0.12
flicering,-0.11
flicker,-0.14
flickering,-0.1
flickers,-0.12
flighty,-0.14
flimflam,-0.12
flimsy,-0.17
flirt,-0.2
flirty,-0.17
floored,-0.14
flounder,-0.12
floundering,-0.09
flout,-0.2
fluster,-0.14
foe,-0.33
fool,-0.25
fooled,-0.17
foolhardy,-0.11
foolish,-0.14
foolishly,-0.11
foolishness,-0.09
forbid,-0.17
forbidden,-0.11
forbidding,-0.1
forceful,-0.12
foreboding,-0.1
forebodingly,-0.08
forfeit,-0.14
forged,-0.17
forgetful,-0.11
forgetfully,-0.09
forgetfulness,-0.08
forlorn,-0.14
forlornly,-0.11
forsake,-0.14
forsaken,-0.12
forswear,-0.12
foul,-0.25
foully,-0.17
foulness,-0.12
fractious,-0.11
fractiously,-0.09
fracture,-0.12
fragile,-0.14
fragmented,-0.1
frail,-0.2
frantic,-0.14
frantically,-0.09
franticly,-0.11
fraud,-0.2
fraudulent,-0.1
fraught,-0.14
frazzle,-0.14
frazzled,-0.12
freak,-0.2
freaking,-0.12
freakish,-0.12
freakishly,-0.1
freaks,-0.17
freeze,-0.17
freezes,-0.14
freezing,-0.12
frenetic,-0.12
frenetically,-0.08
frenzied,-0.12
frenzy,-0.17
fret,-0.25
fretful,-0.14
frets,-0.2
friction,-0.12
frictions,-0.11
fried,-0.2
friggin,-0.14
frigging,-0.12
fright,-0.17
frighten,-0.12
frightening,-0.09
frighteningly,-0.08
frightful,-0.11
frightfully,-0.09
frigid,-0.17
frost,-0.2
frown,-0.2
froze,-0.2
frozen,-0.17
fruitless,-0.11
fruitlessly,-0.09
frustrate,-0.11
frustrated,-0.1
frustrates,-0.1
frustrating,-0.09
frustratingly,-0.08
frustration,-0.09
frustrations,-0.08
fuck,-0.25
fucking,-0.14
fudge,-0.2
fugitive,-0.12
full-blown,0.0
fulminate,-0.11
fumble,-0.17
fume,-0.25
fumes,-0.2
fundamentalism,-0.07
funky,-0.2
funnily,-0.14
funny,-0.2
furious,-0.14
furiously,-0.11
furor,-0.2
fury,-0.25
fuss,-0.25
fussy,-0.2
fustigate,-0.11
fusty,-0.2
futile,-0.17
futilely,-0.12
futility,-0.12
fuzzy,-0.2
gabble,-0.17
gaff,-0.25
gaffe,-0.2
gainsay,-0.14
gainsayer,-0.11
gall,-0.25
galling,-0.14
gallingly,-0.11
galls,-0.2
gangster,-0.12
gape,-0.25
garbage,-0.14
garish,-0.17
gasp,-0.25
gauche,-0.17
gaudy,-0.2
gawk,-0.25
gawky,-0.2
geezer,-0.17
genocide,-0.12
get-rich,0.12
ghastly,-0.14
ghetto,-0.17
ghosting,-0.12
gibber,-0.17
gibberish,-0.11
gibe,-0.25
giddy,-0.2
gimmick,-0.14
gimmicked,-0.11
gimmicking,-0.1
gimmicks,-0.12
gimmicky,-0.12
glare,-0.2
glaringly,-0.11
glib,-0.25
glibly,-0.17
glitch,-0.17
glitches,-0.12
gloatingly,-0.1
gloom,-0.2
gloomy,-0.17
glower,-0.17
glum,-0.25
glut,-0.25
gnawing,-0.14
goad,-0.25
goading,-0.14
god-awful,-0.11
goof,-0.25
goofy,-0.2
goon,-0.25
gossip,-0.17
graceless,-0.11
gracelessly,-0.09
graft,-0.2
grainy,-0.17
grapple,-0.14
grate,-0.2
grating,-0.14
gravely,-0.14
greasy,-0.17
greed,-0.2
greedy,-0.17
grief,-0.2
grievance,-0.11
grievances,-0.1
grieve,-0.17
grieving,-0.12
grievous,-0.12
grievously,-0.1
grim,-0.25
grimace,-0.14
grind,-0.2
gripe,-0.2
gripes,-0.17
grisly,-0.17
gritty,-0.17
gross,-0.2
grossly,-0.14
grotesque,-0.11
grouch,-0.17
grouchy,-0.14
groundless,-0.1
grouse,-0.17
growl,-0.2
grudge,-0.17
grudges,-0.14
grudging,-0.12
grudgingly,-0.1
gruesome,-0.12
gruesomely,-0.1
gruff,-0.2
grumble,-0.14
grumpier,-0.12
grumpiest,-0.11
grumpily,-0.12
grumpish,-0.12
grumpy,-0.17
guile,-0.2
guilt,-0.2
guiltily,-0.12
guilty,-0.17
gullible,-0.12
gutless,-0.14
gutter,-0.17
hack,-0.25
hacks,-0.2
haggard,-0.14
haggle,-0.17
hairloss,-0.12
halfhearted,-0.09
halfheartedly,-0.08
hallucinate,-0.09
hallucination,-0.08
hamper,-0.17
hampered,-0.12
handicapped,-0.09
hang,-0.25
hangs,-0.2
haphazard,-0.11
hapless,-0.14
harangue,-0.12
harass,-0.17
harassed,-0.12
harasses,-0.12
harassment,-0.1
harboring,-0.11
harbors,0.0
hard,-0.25
hard-hit,-0.12
hard-line,-0.11
hard-liner,-0.1
hardball,-0.12
harden,-0.17
hardened,-0.12
hardheaded,-0.1
hardhearted,-0.09
hardliner,-0.11
hardliners,-0.1
hardship,-0.12
hardships,-0.11
harm,-0.25
harmed,-0.17
harmful,-0.14
harms,-0.2
harpy,-0.2
harridan,-0.12
harried,-0.14
harrow,-0.17
harsh,-0.2
harshly,-0.14
hasseling,-0.11
hassle,-0.17
hassled,-0.14
hassles,-0.14
haste,-0.2
hastily,-0.14
hasty,-0.2
hate,-0.25
hated,-0.2
hateful,-0.14
hatefully,-0.11
hatefulness,-0.09
hater,-0.2
haters,-0.17
hates,-0.2
hating,-0.17
hatred,-0.17
haughtily,-0.11
haughty,-0.14
haunt,-0.2
haunting,-0.12
havoc,-0.2
hawkish,-0.14
haywire,-0.14
hazard,-0.17
hazardous,-0.11
haze,-0.25
hazy,-0.25
head-aches,-0.1
headache,-0.12
headaches,-0.11
heartbreaker,-0.08
heartbreaking,-0.08
heartbreakingly,-0.07
heartless,-0.11
heathen,-0.14
heavy-handed,0.0
heavyhearted,-0.08
heck,-0.25
heckle,-0.17
heckled,-0.14
heckles,-0.14
hectic,-0.17
hedge,-0.2
hedonistic,-0.1
heedless,-0.12
hefty,-0.2
hegemonism,-0.1
hegemonistic,-0.08
hegemony,-0.12
heinous,-0.14
hell,-0.25
hell-bent,-0.22
hellion,-0.14
hells,-0.2
helpless,-0.12
helplessly,-0.1
helplessness,-0.08
heresy,-0.17
heretic,-0.14
heretical,-0.11
hesitant,-0.12
hestitant,-0.11
hideous,-0.14
hideously,-0.11
hideousness,-0.09
high-priced,0.0
hiliarious,-0.1
hinder,-0.17
hindrance,-0.11
hiss,-0.25
hissed,-0.17
hissing,-0.14
ho-hum,-0.17
hoard,-0.2
hoax,-0.25
hobble,-0.17
hogs,0.0
hollow,-0.17
hoodium,-0.14
hoodwink,-0.12
hooligan,-0.12
hopeless,-0.12
hopelessly,-0.1
hopelessness,-0.08
horde,-0.2
horrendous,-0.1
horrendously,-0.08
horrible,-0.12
horrid,-0.17
horrific,-0.12
horrified,-0.11
horrifies,-0.11
horrify,-0.14
horrifying,-0.1
horrifys,-0.12
hostage,-0.14
hostile,-0.14
hostilities,-0.09
hostility,-0.11
hotbeds,0.0
hothead,-0.14
hotheaded,-0.11
hothouse,-0.12
hubris,-0.17
huckster,-0.12
hum,-0.33
humid,-0.2
humiliate,-0.11
humiliating,-0.09
humiliation,-0.09
humming,-0.14
hung,-0.25
hurt,-0.25
hurted,-0.17
hurtful,-0.14
hurting,-0.14
hurts,-0.2
hustler,-0.14
hype,-0.25
hypocricy,-0.11
hypocrisy,-0.11
hypocrite,-0.11
hypocrites,-0.1
hypocritical,-0.08
hypocritically,-0.07
hysteria,-0.12
hysteric,-0.12
hysterical,-0.1
hysterically,-0.08
hysterics,-0.11
idiocies,-0.12
idiocy,-0.17
idiot,-0.2
idiotic,-0.14
idiotically,-0.09
idiots,-0.17
idle,-0.25
ignoble,-0.14
ignominious,-0.09
ignominiously,-0.08
ignominy,-0.12
ignorance,-0.11
ignorant,-0.12
ignore,-0.17
ill-advised,0.0
ill-conceived,0.0
ill-defined,0.0
ill-designed,0.0
ill-fated,0.0
ill-favored,0.09
ill-formed,0.0
ill-mannered,0.0
ill-natured,0.0
ill-sorted,0.0
ill-tempered,0.0
ill-treated,0.0
ill-treatment,0.0
ill-usage,0.0
ill-used,0.0
illegal,-0.14
illegally,-0.11
illegitimate,-0.08
illicit,-0.14
illiterate,-0.1
illness,-0.14
illogic,-0.14
illogical,-0.11
illogically,-0.09
illusion,-0.12
illusions,-0.11
illusory,-0.12
imaginary,-0.11
imbalance,-0.11
imbecile,-0.12
imbroglio,-0.11
immaterial,-0.1
immature,-0.12
imminence,-0.11
imminently,-0.1
immobilized,-0.09
immoderate,-0.1
immoderately,-0.08
immodest,-0.12
immoral,-0.14
immorality,-0.1
immorally,-0.11
immovable,-0.11
impair,-0.17
impaired,-0.12
impasse,-0.14
impatience,-0.1
impatient,-0.11
impatiently,-0.09
impeach,-0.14
impedance,-0.11
impede,-0.17
impediment,-0.1
impending,-0.11
impenitent,-0.1
imperfect,-0.11
imperfection,-0.08
imperfections,-0.08
imperfectly,-0.09
imperialist,-0.09
imperil,-0.14
imperious,-0.11
imperiously,-0.09
impermissible,-0.08
impersonal,-0.1
impertinent,-0.09
impetuous,-0.11
impetuously,-0.09
impiety,-0.14
impinge,-0.14
impious,-0.14
implacable,-0.1
implausible,-0.09
implausibly,-0.09
implicate,-0.11
implication,-0.09
implode,-0.14
impolite,-0.12
impolitely,-0.1
impolitic,-0.11
importunate,-0.09
importune,-0.11
impose,-0.17
imposers,-0.12
imposing,-0.12
imposition,-0.1
impossible,-0.1
impossiblity,-0.08
impossibly,-0.1
impotent,-0.12
impoverish,-0.1
impoverished,-0.08
impractical,-0.09
imprecate,-0.11
imprecise,-0.11
imprecisely,-0.09
imprecision,-0.09
imprison,-0.12
imprisonment,-0.08
improbability,-0.08
improbable,-0.1
improbably,-0.1
improper,-0.12
improperly,-0.1
impropriety,-0.09
imprudence,-0.1
imprudent,-0.11
impudence,-0.11
impudent,-0.12
impudently,-0.1
impugn,-0.17
impulsive,-0.11
impulsively,-0.09
impunity,-0.12
impure,-0.17
impurity,-0.12
inability,-0.11
inaccuracies,-0.08
inaccuracy,-0.1
inaccurate,-0.1
inaccurately,-0.08
inaction,-0.12
inactive,-0.12
inadequacy,-0.1
inadequate,-0.1
inadequately,-0.08
inadverent,-0.1
inadverently,-0.08
inadvisable,-0.09
inadvisably,-0.09
inane,-0.2
inanely,-0.14
inappropriate,-0.08
inappropriately,-0.07
inapt,-0.2
inaptitude,-0.1
inarticulate,-0.08
inattentive,-0.09
inaudible,-0.11
incapable,-0.11
incapably,-0.11
incautious,-0.1
incendiary,-0.1
incense,-0.14
incessant,-0.11
incessantly,-0.09
incite,-0.17
incitement,-0.1
incivility,-0.1
inclement,-0.11
incognizant,-0.09
incoherence,-0.09
incoherent,-0.1
incoherently,-0.08
incommensurate,-0.07
incomparable,-0.08
incomparably,-0.08
incompatability,-0.07
incompatibility,-0.07
incompatible,-0.08
incompetence,-0.08
incompetent,-0.09
incompetently,-0.08
incomplete,-0.1
incompliant,-0.09
incomprehensible,-0.06
incomprehension,-0.07
inconceivable,-0.08
inconceivably,-0.08
incongruous,-0.09
incongruously,-0.08
inconsequent,-0.08
inconsequential,-0.07
inconsequentially,-0.06
inconsequently,-0.07
inconsiderate,-0.08
inconsiderately,-0.07
inconsistence,-0.08
inconsistencies,-0.07
inconsistency,-0.08
inconsistent,-0.08
inconsolable,-0.08
inconsolably,-0.08
inconstant,-0.1
inconvenience,-0.08
inconveniently,-0.07
incorrect,-0.11
incorrectly,-0.09
incorrigible,-0.08
incorrigibly,-0.08
incredulous,-0.09
incredulously,-0.08
inculcate,-0.11
indecency,-0.11
indecent,-0.12
indecently,-0.1
indecision,-0.1
indecisive,-0.1
indecisively,-0.08
indecorum,-0.11
indefensible,-0.08
indelicate,-0.1
indeterminable,-0.07
indeterminably,-0.07
indeterminate,-0.08
indifference,-0.08
indifferent,-0.09
indigent,-0.12
indignant,-0.11
indignantly,-0.09
indignation,-0.09
indignity,-0.11
indiscernible,-0.08
indiscreet,-0.1
indiscreetly,-0.08
indiscretion,-0.08
indiscriminate,-0.07
indiscriminately,-0.06
indiscriminating,-0.06
indistinguishable,-0.06
indoctrinate,-0.08
indoctrination,-0.07
indolent,-0.12
indulge,-0.14
ineffective,-0.09
ineffectively,-0.08
ineffectiveness,-0.07
ineffectual,-0.09
ineffectually,-0.08
ineffectualness,-0.07
inefficacious,-0.08
inefficacy,-0.1
inefficiency,-0.08
inefficient,-0.09
inefficiently,-0.08
inelegance,-0.1
inelegant,-0.11
ineligible,-0.1
ineloquent,-0.1
ineloquently,-0.08
inept,-0.2
ineptitude,-0.1
ineptly,-0.14
inequalities,-0.08
inequality,-0.1
inequitable,-0.09
inequitably,-0.09
inequities,0.0
inescapable,-0.09
inescapably,-0.09
inessential,-0.09
inevitable,-0.1
inevitably,-0.1
inexcusable,-0.09
inexcusably,-0.09
inexorable,-0.1
inexorably,-0.1
inexperience,-0.08
inexperienced,-0.08
inexpert,-0.12
inexpertly,-0.1
inexpiable,-0.1
inexplainable,-0.08
inextricable,-0.08
inextricably,-0.08
infamous,-0.12
infamously,-0.1
infamy,-0.17
infected,-0.12
infection,-0.11
infections,-0.1
inferior,-0.12
inferiority,-0.09
infernal,-0.12
infest,-0.17
infested,-0.12
infidel,-0.14
infidels,-0.12
infiltrator,-0.09
infiltrators,-0.08
infirm,-0.17
inflame,-0.14
inflammation,-0.08
inflammatory,-0.08
inflammed,-0.11
inflated,-0.12
inflationary,-0.08
inflexible,-0.1
inflict,-0.14
infraction,-0.1
infringe,-0.12
infringement,-0.08
infringements,-0.08
infuriate,-0.11
infuriated,-0.1
infuriating,-0.09
infuriatingly,-0.08
inglorious,-0.1
ingrate,-0.14
ingratitude,-0.09
inhibit,-0.14
inhibition,-0.1
inhospitable,-0.08
inhospitality,-0.08
inhuman,-0.14
inhumane,-0.12
inhumanity,-0.1
inimical,-0.12
inimically,-0.1
iniquitous,-0.1
iniquity,-0.12
injudicious,-0.09
injure,-0.17
injurious,-0.11
injury,-0.17
injustice,-0.11
injustices,-0.1
innuendo,-0.12
inoperable,-0.1
inopportune,-0.09
inordinate,-0.1
inordinately,-0.08
insane,-0.17
insanely,-0.12
insanity,-0.12
insatiable,-0.1
insecure,-0.12
insecurity,-0.1
insensible,-0.1
insensitive,-0.09
insensitively,-0.08
insensitivity,-0.08
insidious,-0.11
insidiously,-0.09
insignificance,-0.07
insignificant,-0.08
insignificantly,-0.07
insincere,-0.11
insincerely,-0.09
insincerity,-0.09
insinuate,-0.11
insinuating,-0.09
insinuation,-0.09
insociable,-0.1
insolence,-0.11
insolent,-0.12
insolently,-0.1
insolvent,-0.11
insouciance,-0.09
instability,-0.09
instable,-0.12
instigate,-0.11
instigator,-0.1
instigators,-0.09
insubordinate,-0.08
insubstantial,-0.08
insubstantially,-0.07
insufferable,-0.08
insufferably,-0.08
insufficiency,-0.08
insufficient,-0.08
insufficiently,-0.07
insular,-0.14
insult,-0.17
insulted,-0.12
insulting,-0.11
insultingly,-0.09
insults,-0.14
insupportable,-0.08
insupportably,-0.08
insurmountable,-0.07
insurmountably,-0.07
insurrection,-0.08
intefere,-0.12
inteferes,-0.11
intense,-0.14
interfere,-0.11
interference,-0.08
interferes,-0.1
intermittent,-0.08
interrupt,-0.11
interruption,-0.08
interruptions,-0.08
intimidate,-0.1
intimidating,-0.08
intimidatingly,-0.07
intimidation,-0.08
intolerable,-0.09
intolerablely,-0.08
intolerance,-0.09
intoxicate,-0.1
intractable,-0.09
intransigence,-0.08
intransigent,-0.08
intrude,-0.14
intrusion,-0.11
intrusive,-0.11
inundate,-0.12
inundated,-0.11
invader,-0.14
invalid,-0.14
invalidate,-0.1
invalidity,-0.1
invasive,-0.12
invective,-0.11
inveigle,-0.12
invidious,-0.11
invidiously,-0.09
invidiousness,-0.08
invisible,-0.11
involuntarily,-0.08
involuntary,-0.09
irascible,-0.11
irate,-0.2
irately,-0.14
ire,-0.33
irk,-0.33
irked,-0.2
irking,-0.17
irks,-0.25
irksome,-0.14
irksomely,-0.11
irksomeness,-0.09
irksomenesses,-0.08
ironic,-0.17
ironical,-0.12
ironically,-0.1
ironies,-0.14
irony,-0.2
irragularity,-0.08
irrational,-0.1
irrationalities,-0.07
irrationality,-0.08
irrationally,-0.08
irrationals,-0.09
irreconcilable,-0.07
irrecoverable,-0.08
irrecoverableness,-0.06
irrecoverablenesses,-0.05
irrecoverably,-0.08
irredeemable,-0.08
irredeemably,-0.08
irreformable,-0.08
irregular,-0.11
irregularity,-0.08
irrelevance,-0.09
irrelevant,-0.1
irreparable,-0.09
irreplacible,-0.08
irrepressible,-0.08
irresolute,-0.1
irresolvable,-0.08
irresponsible,-0.08
irresponsibly,-0.08
irretating,-0.1
irretrievable,-0.08
irreversible,-0.08
irritable,-0.11
irritably,-0.11
irritant,-0.12
irritate,-0.12
irritated,-0.11
irritating,-0.1
irritation,-0.1
irritations,-0.09
isolate,-0.14
isolated,-0.12
isolation,-0.11
issue,-0.2
issues,-0.17
itch,-0.25
itching,-0.14
itchy,-0.2
jabber,-0.17
jaded,-0.2
jagged,-0.17
jam,-0.33
jarring,-0.14
jaundiced,-0.11
jealous,-0.14
jealously,-0.11
jealousness,-0.09
jealousy,-0.12
jeer,-0.25
jeering,-0.14
jeeringly,-0.11
jeers,-0.2
jeopardize,-0.1
jeopardy,-0.12
jerk,-0.25
jerky,-0.2
jitter,-0.17
jitters,-0.14
jittery,-0.14
job-killing,-0.09
jobless,-0.14
joke,-0.25
joker,-0.2
jolt,-0.25
judder,-0.17
juddering,-0.11
judders,-0.14
jumpy,-0.2
junk,-0.25
junky,-0.2
junkyard,-0.12
jutter,-0.17
jutters,-0.14
kaput,-0.2
kill,-0.25
killed,-0.17
killer,-0.17
killing,-0.14
killjoy,-0.14
kills,-0.2
knave,-0.2
knife,-0.2
knock,-0.2
knotted,-0.14
kook,-0.25
kooky,-0.2
lack,-0.25
lackadaisical,-0.08
lacked,-0.17
lackey,-0.17
lackeys,-0.14
lacking,-0.14
lackluster,-0.1
lacks,-0.2
laconic,-0.14
lag,-0.33
lagged,-0.17
lagging,-0.14
laggy,-0.2
lags,-0.25
laid-off,0.0
lambast,-0.14
lambaste,-0.12
lame,-0.25
lame-duck,-0.11
lament,-0.17
lamentable,-0.1
lamentably,-0.1
languid,-0.14
languish,-0.12
languor,-0.14
languorous,-0.1
languorously,-0.08
lanky,-0.2
lapse,-0.2
lapsed,-0.17
lapses,-0.17
lascivious,-0.1
last-ditch,0.0
latency,-0.14
laughable,-0.11
laughably,-0.11
laughingstock,-0.08
lawbreaker,-0.1
lawbreaking,-0.09
lawless,-0.14
lawlessness,-0.09
layoff,-0.17
layoff-happy,0.0
lazy,-0.25
leak,-0.25
leakage,-0.14
leakages,-0.12
leaking,-0.14
leaks,-0.2
leaky,-0.2
lech,-0.25
lecher,-0.17
lecherous,-0.11
lechery,-0.14
leech,-0.2
leer,-0.25
leery,-0.2
left-leaning,0.0
lemon,-0.2
lengthy,-0.14
less-developed,0.0
lesser-known,0.0
letch,-0.2
lethal,-0.17
lethargic,-0.11
lethargy,-0.12
lewd,-0.25
lewdly,-0.17
lewdness,-0.12
liability,-0.11
liable,-0.17
liar,-0.25
liars,-0.2
licentious,-0.1
licentiously,-0.08
licentiousness,-0.07
lie,-0.33
lied,-0.25
lier,-0.25
lies,-0.25
life-threatening,-0.06
lifeless,-0.12
limit,-0.2
limitation,-0.1
limitations,-0.09
limited,-0.14
limits,-0.17
limp,-0.25
listless,-0.12
litigious,-0.11
little-known,0.0
livid,-0.2
lividly,-0.14
loath,-0.2
loathe,-0.17
loathing,-0.12
loathly,-0.14
loathsome,-0.11
loathsomely,-0.09
lone,-0.25
loneliness,-0.1
lonely,-0.17
loner,-0.2
lonesome,-0.12
long-time,0.0
long-winded,0.0
longing,-0.14
longingly,-0.11
loophole,-0.12
loopholes,-0.11
loose,-0.2
loot,-0.25
lorn,-0.25
lose,-0.25
loser,-0.2
losers,-0.17
loses,-0.2
losing,-0.17
loss,-0.25
losses,-0.17
lost,-0.25
loud,-0.25
louder,-0.17
lousy,-0.2
loveless,-0.12
lovelorn,-0.12
low-rated,0.0
lowly,-0.2
ludicrous,-0.11
ludicrously,-0.09
lugubrious,-0.1
lukewarm,-0.12
lull,-0.25
lumpy,-0.2
lunatic,-0.14
lunaticism,-0.1
lurch,-0.2
lure,-0.25
lurid,-0.2
lurk,-0.25
lurking,-0.14
lying,-0.2
macabre,-0.14
mad,-0.33
madden,-0.17
maddening,-0.11
maddeningly,-0.09
madder,-0.17
madly,-0.2
madman,-0.17
madness,-0.14
maladjusted,-0.09
maladjustment,-0.08
malady,-0.17
malaise,-0.14
malcontent,-0.1
malcontented,-0.08
maledict,-0.12
malevolence,-0.09
malevolent,-0.1
malevolently,-0.08
malice,-0.17
malicious,-0.11
maliciously,-0.09
maliciousness,-0.08
malign,-0.17
malignant,-0.11
malodorous,-0.1
maltreatment,-0.08
mangle,-0.17
mangled,-0.14
mangles,-0.14
mangling,-0.12
mania,-0.2
maniac,-0.17
maniacal,-0.12
manic,-0.2
manipulate,-0.1
manipulation,-0.08
manipulative,-0.08
manipulators,0.0
mar,-0.33
marginal,-0.12
marginally,-0.1
martyrdom,-0.11
martyrdom-seeking,-0.06
mashed,-0.17
massacre,-0.12
massacres,-0.11
matte,-0.2
mawkish,-0.14
mawkishly,-0.11
mawkishness,-0.09
meager,-0.17
meaningless,-0.09
meanness,-0.12
measly,-0.17
meddle,-0.17
meddlesome,-0.1
mediocre,-0.12
mediocrity,-0.1
melancholy,-0.1
melodramatic,-0.08
melodramatically,-0.06
meltdown,-0.12
menace,-0.17
menacing,-0.12
menacingly,-0.1
mendacious,-0.1
mendacity,-0.11
menial,-0.17
merciless,-0.11
mercilessly,-0.09
mess,-0.25
messed,-0.17
messes,-0.17
messing,-0.14
messy,-0.2
midget,-0.17
miff,-0.25
militancy,-0.11
mindless,-0.12
mindlessly,-0.1
mirage,-0.17
mire,-0.25
misalign,-0.12
misaligned,-0.1
misaligns,-0.11
misapprehend,-0.08
misbecome,-0.11
misbecoming,-0.09
misbegotten,-0.09
misbehave,-0.11
misbehavior,-0.09
miscalculate,-0.08
miscalculation,-0.07
miscellaneous,-0.08
mischief,-0.12
mischievous,-0.09
mischievously,-0.08
misconception,-0.08
misconceptions,-0.07
miscreant,-0.11
miscreants,-0.1
misdirection,-0.08
miser,-0.2
miserable,-0.11
miserableness,-0.08
miserably,-0.11
miseries,-0.12
miserly,-0.14
misery,-0.17
misfit,-0.17
misfortune,-0.1
misgiving,-0.11
misgivings,-0.1
misguidance,-0.09
misguide,-0.12
misguided,-0.11
mishandle,-0.11
mishap,-0.17
misinform,-0.11
misinformed,-0.09
misinterpret,-0.08
misjudge,-0.12
misjudgment,-0.09
mislead,-0.14
misleading,-0.1
misleadingly,-0.08
mislike,-0.14
mismanage,-0.11
mispronounce,-0.08
mispronounced,-0.08
mispronounces,-0.08
misread,-0.14
misreading,-0.1
misrepresent,-0.08
misrepresentation,-0.06
miss,-0.25
missed,-0.17
misses,-0.17
misstatement,-0.08
mist,-0.25
mistake,-0.14
mistaken,-0.12
mistakenly,-0.1
mistakes,-0.12
mistified,-0.11
mistress,-0.12
mistrust,-0.12
mistrustful,-0.09
mistrustfully,-0.08
mists,-0.2
misunderstand,-0.08
misunderstanding,-0.06
misunderstandings,-0.06
misunderstood,-0.08
misuse,-0.17
moan,-0.25
mobster,-0.14
mock,-0.25
mocked,-0.17
mockeries,-0.11
mockery,-0.14
mocking,-0.14
mockingly,-0.11
mocks,-0.2
molest,-0.17
molestation,-0.09
monotonous,-0.1
monotony,-0.12
monster,-0.14
monstrosities,-0.08
monstrosity,-0.09
monstrous,-0.11
monstrously,-0.09
moody,-0.2
moot,-0.25
mope,-0.25
morbid,-0.17
morbidly,-0.12
mordant,-0.14
mordantly,-0.11
moribund,-0.12
moron,-0.2
moronic,-0.14
morons,-0.17
mortification,-0.08
mortified,-0.11
mortify,-0.14
mortifying,-0.1
motionless,-0.1
motley,-0.17
mourn,-0.2
mourner,-0.14
